id,lat,lon
3102586135,51.2118707,3.2368774
3102586137,51.2120621,3.2359684
3102586138,51.2120566,3.2362571
3102730654,51.1986565,3.2243337
3102754997,51.1963194,3.2251092
3102755000,51.1977745,3.2274944
3102755001,51.1978662,3.2268908
3102755002,51.1979401,3.2272896
3102844915,51.2036487,3.2206095
3102881924,51.217832,3.2294527
3102881925,51.2178925,3.2292576
3103396623,51.2182911,3.2298899
3103402429,51.2100419,3.2232795
3104322120,51.2083881,3.2356784
3118271209,51.2201118,3.2138583
3118271210,51.2210798,3.2155448
3118271212,51.2201403,3.2138442
3118271213,51.2208861,3.2146594
3180464632,51.2025387,3.2418752
3180464646,51.203211,3.2420131
3180464648,51.2032374,3.2420677
3180464651,51.2032583,3.2420789
3180464653,51.2032804,3.2420765
3180464656,51.2033487,3.2386675
3180464657,51.2033784,3.2386141
3180464660,51.203413,3.2400468
3180467261,51.2034231,3.23861
3180467262,51.2034427,3.2386284
3180467263,51.2034649,3.2402476
3180467307,51.2040294,3.2369866
3180467332,51.2041265,3.238196
3180467346,51.2042582,3.2381567
3180467397,51.2048421,3.2422479
3180467477,51.2059042,3.2389548
3180467486,51.2061903,3.2414277
3180467496,51.2062608,3.241385
3211713824,51.1985128,3.214895
3213401390,51.2041053,3.2411924
3213401391,51.2041356,3.241127
3213401392,51.2041848,3.2410662
3213401394,51.2042628,3.2410443
3213401395,51.2043832,3.2411706
3213401396,51.2044585,3.2412592
3213401397,51.204532,3.2412838
3213401404,51.2042933,3.2408084
3213401405,51.2042339,3.2402888
3213401406,51.2042415,3.2399109
3213401407,51.2043254,3.2395977
3213401408,51.2040522,3.2417325
3226547459,51.2045745,3.2413449
3226547562,51.204102,3.2413881
3233675634,51.2219704,3.2449029
3233675637,51.2221535,3.2463728
3233675639,51.2224275,3.2479918
3233675641,51.2226608,3.2495774
3233675645,51.2230986,3.2529582
3233675647,51.2233675,3.2544134
3239824780,51.2057308,3.2393808
3239824786,51.2068242,3.2404717
3239824787,51.2068529,3.2403976
3239824799,51.207598,3.240922
3239824800,51.2076519,3.2410048
3239824801,51.2078136,3.2409793
3245386102,51.2107948,3.2242622
3248427901,51.2045646,3.2417392
3248435487,51.2045171,3.2414179
3248435488,51.2045543,3.2413868
3249852576,51.2215503,3.216588
3249852577,51.2216207,3.2168287
3250033510,51.2110656,3.2414316
3250033512,51.2112409,3.2419489
3250033513,51.2114057,3.2417853
3250033514,51.2115515,3.2413831
3250033515,51.2119534,3.24145
3250051161,51.2120906,3.2409951
3250051162,51.2125681,3.2413861
3250051163,51.2126604,3.241351
3250051164,51.2126961,3.2415748
3250051165,51.2127325,3.2414725
3250129361,51.2127906,3.2409016
3250129362,51.2128197,3.2412771
3250129363,51.2149189,3.2395571
3250129364,51.2181203,3.2370032
3250129365,51.2210613,3.2347355
3250129366,51.2218331,3.2340443
3250129367,51.2218441,3.2338962
3250129368,51.2219178,3.2344969
3250129369,51.2220134,3.2340087
3250129370,51.2221158,3.234132
3250129372,51.2223035,3.2336283
3250129374,51.2224698,3.2229988
3250129375,51.2225148,3.2235469
3250129376,51.2225379,3.2253319
3250129377,51.2225517,3.2263151
3250129380,51.2225973,3.2256698
3250129381,51.2226149,3.2261459
3250129382,51.2226565,3.2335404
3250129383,51.2226906,3.2267808
3250129388,51.2228118,3.232994
3250129389,51.2228511,3.2282428
3250144961,51.2207748,3.2169579
3250144962,51.2208382,3.2175602
3250144963,51.2211205,3.218273
3250144964,51.2213722,3.219101
3250144965,51.2214665,3.2188787
3250144966,51.2218147,3.2198262
3250144971,51.2220398,3.2205241
3250144973,51.2220684,3.2213048
3250144975,51.2221213,3.2212768
3250144976,51.2221218,3.2209948
3250144977,51.2221249,3.2207959
3250144978,51.222178,3.2212467
3250144980,51.2222526,3.2212072
3251309765,51.2195818,3.2111764
3251309766,51.2196892,3.2113123
3251309767,51.2197186,3.2113161
3251309768,51.2197953,3.2118318
3251309769,51.2199256,3.2133173
3255915915,51.2200774,3.213674
3255915916,51.2201066,3.2136603
3255915921,51.2208625,3.213305
3255915923,51.2208966,3.2134681
3255915927,51.2210531,3.2133943
3255915928,51.2213132,3.21329
3255915929,51.2214415,3.2132283
3255915930,51.2214712,3.214126
3255915931,51.2214905,3.2126627
3255915933,51.2214887,3.2130833
3255915934,51.2215905,3.213889
3255915935,51.2217432,3.2133731
3255915936,51.2217687,3.2140402
3255915960,51.2228515,3.2130073
3255917261,51.2228698,3.2129111
3255917262,51.2228983,3.2119397
3259587334,51.1981513,3.2398922
3259587355,51.1987834,3.2400771
3259587356,51.1988076,3.2403051
3260519434,51.1985919,3.2185216
3260519435,51.1985953,3.2187299
3260590839,51.1963062,3.2252938
3260590841,51.1963427,3.2256974
3260590850,51.196629,3.2268755
3260590851,51.1966741,3.2268346
3260590852,51.1966798,3.2269498
3260590856,51.1967649,3.2270458
3260590859,51.196852,3.2271242
3260590862,51.1970596,3.2272152
3260590864,51.1970969,3.2272303
3260590865,51.1971112,3.22714
3260590875,51.1974219,3.2272658
3260590878,51.1974818,3.2273862
3260590880,51.1977718,3.2275069
3260590881,51.1984881,3.2280548
3260590882,51.1988501,3.2285854
3260590883,51.1988721,3.2285275
3260590884,51.199144,3.227987
3260590886,51.1992083,3.2277027
3260590890,51.1994056,3.2287016
3260590893,51.1997385,3.2292305
3261259855,51.1976193,3.2286753
3261259857,51.1977012,3.2286125
3261259866,51.198198,3.2290646
3261259871,51.1984278,3.2293118
3261259875,51.1986914,3.2296173
3261259876,51.1990356,3.2300053
3261888704,51.1987563,3.2260449
3281952464,51.2092009,3.2229087
3281952465,51.2092878,3.2231402
3281984940,51.2096677,3.2230576
3281984941,51.2097917,3.2228145
3281984942,51.2098008,3.2227458
3281984945,51.2100886,3.2222603
3281984946,51.2101614,3.2222083
3281984947,51.2101742,3.2220801
3282057101,51.2091875,3.2238692
3301609243,51.2040075,3.2173303
3301609249,51.2036934,3.2168075
3307892281,51.2082862,3.2259276
3307892285,51.2083426,3.2258504
3307892288,51.2084698,3.225097
3307892290,51.2085023,3.2257451
3307898277,51.2080768,3.2248019
3307898280,51.2081305,3.2249048
3307898281,51.2081357,3.2260757
3307898282,51.2081465,3.2248862
3307898284,51.2081874,3.224967
3307907051,51.2092228,3.226302
3323732039,51.2063232,3.2199818
3323732041,51.2063793,3.2199778
3323732042,51.2063803,3.2201452
3323732043,51.2064668,3.2201439
3328488635,51.2025602,3.2274298
3328488636,51.2025609,3.2273863
3328488637,51.2025468,3.2273859
3328488638,51.2025467,3.2273773
3328488639,51.2024776,3.2273785
3328488640,51.2024745,3.2276898
3328488641,51.2024281,3.2276895
3328488642,51.2021501,3.2272279
3328488666,51.2022641,3.226835
3328488669,51.2025601,3.2273063
3335138005,51.1980816,3.2198437
3335138006,51.2001612,3.2184041
3335138007,51.200487,3.2185682
3335138008,51.2017902,3.2182646
3339157122,51.1972125,3.2224065
3340512419,51.1989331,3.2302187
3340512422,51.1992585,3.2308101
3340512423,51.1993349,3.2306553
3340512425,51.1994297,3.2310066
3340512426,51.1997075,3.2313298
3340512427,51.1997894,3.2314423
3340512428,51.1998712,3.231366
3340512430,51.2018459,3.2343284
3340512431,51.2018144,3.234407
3340512432,51.2020335,3.2348781
3340512433,51.2020453,3.2350423
3340512434,51.202121,3.2349848
3340512435,51.2023055,3.2349502
3340512436,51.2025809,3.2354581
3340512439,51.202629,3.2356544
3340512452,51.2027987,3.2357301
3341043740,51.2037207,3.2366607
3341059154,51.2076904,3.2406832
3342697627,51.2084542,3.2411696
3342697628,51.2101543,3.2414527
3350716812,51.2048572,3.2422117
3350760284,51.2019443,3.2358253
3357783319,51.2114208,3.2255044
3358997229,51.2109891,3.2251769
3358997230,51.2110502,3.225256
3404418032,51.2077215,3.2158151
3404418033,51.208557,3.2151582
3404418034,51.2091669,3.2143074
3404418035,51.2091866,3.2141818
3404418036,51.2092029,3.2143764
3404418037,51.2092173,3.2142405
3441432639,51.2211824,3.2181873
3441432640,51.221205,3.2181682
3441432641,51.2212803,3.2176981
3441432642,51.2213797,3.2179911
3450297080,51.2209358,3.2359926
3450297081,51.220962,3.2362609
3450297082,51.2210754,3.2358631
3450326131,51.2130427,3.2409461
3450326132,51.2139528,3.2400325
3450326133,51.2139571,3.2401205
3450326134,51.2146669,3.2396187
3450326135,51.2181385,3.2370893
3450326136,51.2207393,3.2347415
3450326137,51.2209789,3.2345933
3450326138,51.2213328,3.2345163
3450326139,51.2213771,3.2346924
3450326140,51.221705,3.2350816
3450326141,51.2217542,3.2350503
3450326142,51.2218342,3.2353338
3450326143,51.2220006,3.2356787
3450326144,51.2222226,3.235971
3450409856,51.2220729,3.2348473
3450434995,51.2137768,3.2412026
3450434996,51.2140281,3.2415684
3450434997,51.2153743,3.2443956
3450434999,51.2156797,3.240124
3450435015,51.2204393,3.2356679
3450444048,51.2166052,3.2396616
3450444049,51.2168855,3.2394902
3450444050,51.2172822,3.2385056
3450444051,51.2173336,3.2384693
3450444052,51.2175001,3.2383451
3450444053,51.2184652,3.237522
3450444054,51.2193997,3.2367218
3450444055,51.2205112,3.2355949
3450444056,51.2205445,3.235717
3450444057,51.2206015,3.2356438
3450444058,51.2206421,3.2355918
3450444061,51.220687,3.2356796
3450444067,51.2209058,3.2352301
3454040791,51.2115295,3.2127978
3454040792,51.2115483,3.2129448
3454040894,51.2116193,3.2130028
3454040900,51.2118369,3.2123777
3454040902,51.2118504,3.2122941
3454040903,51.2118635,3.2124455
3454040904,51.211908,3.2124651
3454040905,51.2118963,3.2122546
3454040906,51.2119443,3.2122783
3454040907,51.2119518,3.2124296
3454040908,51.2119681,3.2123506
3454040909,51.2122259,3.2122449
3454040910,51.2122681,3.2121372
3454043026,51.2118381,3.2123336
3458802708,51.1956471,3.2140018
3458971949,51.2232381,3.2150667
3458971950,51.223271,3.2138757
3458971951,51.2234119,3.2138031
3514695237,51.2170327,3.2213141
3514695238,51.217149,3.2212274
3514695239,51.2172039,3.2219106
3514695240,51.2172275,3.2213485
3514695241,51.2175149,3.2212731
3514695242,51.217298,3.2218516
3514695243,51.2172089,3.2212159
3514695244,51.2170383,3.2206694
3550043732,51.2098417,3.2266238
3550043733,51.210073,3.2264868
3550043734,51.2102746,3.226315
3556874845,51.2105888,3.2258947
3556881315,51.2104679,3.2247803
3606972353,51.2101808,3.2356451
3606972354,51.2106122,3.237068
3606972355,51.2102231,3.2372644
3606972356,51.209898,3.237139
3606972357,51.210713,3.2362265
3606972358,51.2110531,3.2364261
3606972359,51.2111131,3.2362772
3659747659,51.2092683,3.2315334
3664632016,51.2065675,3.2414206
3664632017,51.206904,3.2405508
3664632018,51.2064589,3.2417111
3664632019,51.2068947,3.2410959
3664632021,51.2067838,3.2405791
3664632022,51.206863,3.2406567
3667333665,51.2193211,3.2285033
3667333666,51.2194924,3.2286937
3684753850,51.1978236,3.2226017
3684753851,51.1978533,3.2223515
3684753852,51.1978656,3.22219
3684753856,51.1981188,3.2222553
3684753864,51.1982,3.222391
3684753884,51.2027064,3.2114806
3684753906,51.2054662,3.2118497
3684753908,51.2057862,3.2118112
3684753909,51.2060412,3.211882
3684753912,51.207193,3.2124537
3684753913,51.2074076,3.2124537
3684753915,51.2078106,3.2123896
3684754027,51.2096664,3.2127248
3684766674,51.2108104,3.212931
3684779942,51.2113338,3.214259
3684779943,51.2115884,3.214409
3684779944,51.2116338,3.2146448
3684779945,51.2116613,3.2143717
3684779946,51.2117157,3.2145443
3684779947,51.211726,3.214251
3684779948,51.2117302,3.2141484
3684779949,51.2117752,3.2143291
3684779950,51.21185,3.2141447
3684779951,51.2119353,3.2141319
3684779953,51.2120977,3.2141992
3684779954,51.212188,3.2142366
3684785325,51.2126105,3.2147251
3684785326,51.2126207,3.2145832
3684785328,51.2143348,3.2154376
3684785329,51.2152246,3.2159964
3684785331,51.2154052,3.2161235
3684838004,51.2190508,3.2145951
3684838018,51.2192626,3.2144089
3684840349,51.2190963,3.214528
3713158903,51.2066454,3.2414958
3732163709,51.2168943,3.2282621
3732163712,51.2169294,3.2280776
3736654872,51.2194813,3.2141657
3736654873,51.2194997,3.2094988
3736654877,51.2196542,3.2150578
3736654878,51.2198486,3.2158168
3736654879,51.2199395,3.2161715
3736654880,51.2201537,3.2170233
3736654881,51.2201984,3.2169941
3736654882,51.2204577,3.2180125
3736654883,51.2204808,3.2182638
3736654884,51.2205278,3.2183924
3736654885,51.220575,3.2209281
3736654886,51.220588,3.2184886
3736654887,51.2208703,3.2192629
3736667929,51.2191492,3.2116263
3736667930,51.2191528,3.2114577
3736667934,51.2192277,3.211568
3736667940,51.2193612,3.2130755
3736667942,51.2193831,3.2129451
3737665584,51.2092784,3.2320675
3773309769,51.222825,3.2337055
3773309770,51.2229935,3.2324563
3773309771,51.2230121,3.2316337
3778750367,51.196318,3.2254235
3778750377,51.1979189,3.2209246
3778750380,51.2001634,3.23172
3778750381,51.2002835,3.2319086
3778750383,51.2004823,3.2322207
3778750385,51.2007641,3.2326633
3778750390,51.2014866,3.2337054
3778750391,51.2016615,3.2339383
3778750394,51.2017728,3.2340774
3778750396,51.2036236,3.2363549
3778750397,51.2038979,3.23664
3778750406,51.2049161,3.2377305
3778750410,51.2055169,3.238353
3778750415,51.2060638,3.2389293
3778750417,51.2063603,3.2392385
3778750421,51.2066967,3.2395709
3778750434,51.2076212,3.2404306
3778750438,51.207857,3.240628
3778750449,51.2082949,3.2409141
3778750455,51.2084663,3.2409993
3778750462,51.2086827,3.2411014
3778750470,51.2091971,3.2412235
3778750473,51.2095179,3.2412514
3778750474,51.2096738,3.2412638
3778750476,51.2098385,3.2412712
3778750480,51.2100761,3.2412745
3778750514,51.2165612,3.2136605
3778750590,51.2198696,3.2122231
3778750593,51.2198989,3.2124908
3778750603,51.2202498,3.2146003
3778750623,51.2208491,3.2171336
3778750630,51.220968,3.2175528
3778750638,51.2217862,3.2198611
3778750640,51.2224619,3.2243895
3778750644,51.222722,3.2326079
3778750646,51.2227325,3.2309054
3778750648,51.2227465,3.2333131
3778750649,51.2227522,3.2311573
3778750652,51.2227826,3.230993
3778750657,51.222791,3.2314909
3778750658,51.2227969,3.2323302
3778750659,51.2228114,3.231767
3778750663,51.2228231,3.2319982
3779659118,51.198282,3.2149151
3779659119,51.1982691,3.2149822
3779659120,51.197985,3.2151288
3779659121,51.1974553,3.2154659
3779659122,51.1970756,3.2157239
3779659123,51.1967444,3.2159296
3779659124,51.1966172,3.2160478
3789574541,51.1968245,3.2158997
3789574544,51.1985942,3.217477
3789574545,51.1985808,3.218602
3789574546,51.1985827,3.2186614
3789574547,51.1986382,3.2188699
3789624884,51.198362,3.2193978
3789624885,51.1984917,3.2174319
3789624891,51.198687,3.2190096
3789624893,51.1987047,3.2190332
3789624905,51.2076851,3.2180336
3856793373,51.2039861,3.2132475
3856793374,51.2045551,3.212982
3918233699,51.2071691,3.2267242
3918233700,51.2071995,3.226769
3918233701,51.2072623,3.2268604
3955981323,51.1954856,3.2139673
3955981330,51.1984928,3.2136531
3955981332,51.1985136,3.2141486
3955981333,51.1985527,3.2141234
3955981335,51.1985947,3.2141211
3955981336,51.1986348,3.2141418
3955981337,51.1986324,3.2129255
3955981339,51.1986616,3.2131145
3955981340,51.1986698,3.2124353
3955981341,51.198668,3.2141831
3955981342,51.1986904,3.21424
3955981343,51.1986973,3.2133906
3955981345,51.1987528,3.2142773
3955981346,51.1988045,3.2143396
3955981347,51.1988353,3.2147053
3955981348,51.1988462,3.2145631
3955981350,51.1989643,3.2109176
3955981351,51.1990276,3.2109531
3955981352,51.1990837,3.2110014
3955981353,51.1991588,3.2110838
3955981354,51.1992201,3.211398
3955981367,51.1956108,3.2139941
3955981379,51.1957845,3.2140312
3955982103,51.1983112,3.2137388
3955982104,51.1983203,3.213657
3955982105,51.1983216,3.2137547
3955982106,51.1983229,3.2144718
3955982107,51.1983334,3.2136477
3955982108,51.198335,3.213763
3955982109,51.1983478,3.2136472
3955982110,51.1983494,3.2137625
3955982111,51.1983612,3.2136555
3955982112,51.1983626,3.2137532
3955982113,51.1983716,3.2136713
3955982114,51.1983725,3.2137366
3955982115,51.1983736,3.2144765
3955982117,51.1983774,3.2136923
3955982118,51.1983777,3.2137153
3955982120,51.1984058,3.2144018
3955982123,51.1984565,3.2143193
3955982124,51.1984612,3.2134068
3955982125,51.1984624,3.2142528
3955982127,51.1984823,3.2141935
3955982161,51.1961753,3.2141148
3955982193,51.1980636,3.2113974
3955982195,51.1981507,3.2114181
3955982196,51.1981679,3.2142213
3955982197,51.1981719,3.2111551
3955982198,51.1981777,3.214296
3955982199,51.1981874,3.2138277
3955982200,51.1981991,3.2143598
3955982201,51.1982008,3.2124478
3955982202,51.198202,3.2137748
3955982203,51.1982293,3.2137453
3955982204,51.198238,3.2119601
3955982205,51.1982352,3.2144096
3955982206,51.1983039,3.2110955
3955982207,51.1983051,3.2136949
3955982208,51.1983054,3.2137179
3955982209,51.1983103,3.2136735
3955982291,51.199308,3.2107959
3955982292,51.1994022,3.2137422
3955982293,51.199417,3.2108757
3955982294,51.1994232,3.2133608
3955982296,51.1995358,3.2130062
3956017511,51.1979177,3.2146125
3956017513,51.1987773,3.2148608
3960239883,51.1978115,3.2195572
3960239884,51.1978123,3.2195811
3960256498,51.197191,3.223148
3960256499,51.197312,3.221901
3961760262,51.2002161,3.2122637
3961760263,51.2003518,3.2120399
3961760282,51.201221,3.2103058
3961760284,51.2012544,3.2099308
3961764179,51.2013935,3.2098506
3961764181,51.201766,3.2117192
3974385551,51.2202404,3.2223693
3974385552,51.2205309,3.2220419
3974385553,51.2205477,3.2229681
3974385554,51.2206946,3.2230842
3974385555,51.2208584,3.2222509
3974385556,51.2208469,3.2294619
3974386157,51.2208811,3.2230163
3974386158,51.2210137,3.2228205
3974386159,51.2212203,3.22255
3974386160,51.2213553,3.2256225
3974386161,51.2214348,3.2254028
3974386162,51.2214463,3.2261986
3974386163,51.2214811,3.2260648
3974386164,51.221925,3.226611
3974386166,51.2219486,3.2267492
3986624737,51.2132758,3.2292585
3986624738,51.2135164,3.2299492
3986624739,51.2135394,3.2302496
3986624744,51.2137381,3.2290358
3986624749,51.2139005,3.228979
3986624754,51.2141231,3.2290083
3986688443,51.2105345,3.2300465
3986688449,51.2117287,3.2270323
3986688450,51.2117842,3.2280786
4005670967,51.1971769,3.2144639
4005671501,51.1984427,3.2124944
4005671504,51.1984796,3.2120066
4005671519,51.198615,3.2124247
4005671524,51.1986557,3.2118914
4005671526,51.1987104,3.2119021
4005671531,51.1987514,3.2113656
4019240616,51.2074647,3.2214013
4044318766,51.2097681,3.23126
4044318767,51.2121277,3.2279959
4044318768,51.2122117,3.2279257
4044318893,51.2029597,3.2348032
4044318894,51.2027772,3.2352864
4044318895,51.2027629,3.2353368
4044318898,51.2028594,3.2349448
4066194686,51.2101955,3.2117412
4066194687,51.2100646,3.2119456
4066194688,51.21017,3.2117025
4066196590,51.2101879,3.2119313
4066196592,51.2100941,3.2116901
4066196594,51.2100915,3.2119728
4066196595,51.210322,3.2118661
4066196596,51.21021,3.2118563
4066196597,51.2101231,3.2119775
4066196598,51.2100678,3.2117137
4066196599,51.2101991,3.21191
4066196601,51.2100449,3.2119026
4066196605,51.2100309,3.2118338
4066196607,51.2100446,3.2117536
4088935625,51.203145,3.2344399
4088935626,51.2031461,3.2345606
4165227484,51.2235491,3.2344096
4170379830,51.2092508,3.222803
4170379832,51.2081719,3.2249367
4170386979,51.2007948,3.2191247
4170386980,51.2008878,3.2191951
4170386981,51.2010281,3.2191985
4170386987,51.2007076,3.2189472
4172297772,51.2058567,3.2198929
4172297775,51.206552,3.2199856
4172297776,51.2064828,3.2199893
4172297777,51.2064793,3.2198449
4172297779,51.2065487,3.2198409
4172297781,51.2064761,3.219716
4172297785,51.2067698,3.2194963
4172297788,51.2067355,3.2195757
4172297991,51.206691,3.2196871
4172297993,51.2066264,3.2198376
4172297994,51.2068018,3.2195285
4172297995,51.2067211,3.2197311
4172297996,51.2067972,3.219808
4172297999,51.2068537,3.2198661
4172298006,51.2068345,3.2200266
4172298009,51.2067712,3.2201674
4172298010,51.2067172,3.2202879
4172298011,51.2066021,3.2201595
4172298022,51.2066847,3.2196946
4172298023,51.2065171,3.2201472
4172298036,51.206252,3.2199763
4172298040,51.2062608,3.2203798
4172298041,51.2061757,3.2204068
4172298042,51.2061821,3.2205392
4172298049,51.2063178,3.2197254
4172298052,51.2062076,3.2198526
4172298053,51.206208,3.2198907
4172298056,51.2060516,3.2199026
4172298063,51.2062311,3.2197976
4172298064,51.2062307,3.2197695
4172298079,51.2061676,3.2205436
4172298080,51.2061383,3.2200671
4172298082,51.2059661,3.2201446
4172298083,51.2058795,3.2200448
4172298084,51.2058355,3.2200611
4172298085,51.2058032,3.2200288
4172298086,51.2058026,3.2200245
4172298087,51.2057755,3.2200345
4172298088,51.2057869,3.2200919
4172298089,51.2055961,3.2202245
4172298090,51.2056027,3.2202503
4172298091,51.2057027,3.2201793
4172298093,51.2057046,3.2201879
4172304245,51.2057399,3.2201676
4172304247,51.2058378,3.2201105
4172304249,51.2058849,3.2200824
4172304250,51.2058999,3.2201807
4172304251,51.2059633,3.2199045
4172304267,51.2062503,3.2199241
4172304268,51.2062227,3.2199356
4172304277,51.2062471,3.2197673
4172304278,51.2063204,3.2198645
4173039647,51.20508,3.2212812
4173039648,51.2050791,3.2212042
4173039649,51.2050897,3.2211318
4173039650,51.2051157,3.2210748
4173039651,51.2051669,3.2210147
4173039652,51.2056427,3.2206989
4173039653,51.2056756,3.2206882
4173039654,51.2056939,3.2207066
4173039655,51.2061108,3.2213844
4173039656,51.2051641,3.2216282
4173039657,51.2051394,3.2216313
4173039658,51.2051897,3.2216165
4173155463,51.2052186,3.2217478
4173155464,51.205175,3.2218147
4173155465,51.2052169,3.2219343
4173155466,51.2052645,3.221873
4173155467,51.2053001,3.2219533
4173155468,51.2052724,3.222036
4173155469,51.2053517,3.2220519
4173155470,51.2053162,3.2220862
4173155471,51.2053842,3.2220824
4173155472,51.205374,3.2221415
4173155473,51.2054191,3.2220859
4173155474,51.2054601,3.2221588
4173155475,51.2054456,3.2221856
4173155476,51.2054993,3.2221445
4173155477,51.2055102,3.2222189
4176824701,51.2093493,3.2237457
4176824702,51.2093517,3.2236587
4176824703,51.2093541,3.2236246
4176824704,51.2093675,3.2235988
4176824705,51.2093651,3.2235523
4176824706,51.2092491,3.2231614
4176824707,51.209229,3.2231394
4176824709,51.2095323,3.2231932
4176824710,51.2094145,3.2235551
4176824711,51.2093413,3.2233021
4176824712,51.209404,3.2235909
4176824713,51.2094319,3.2236599
4176824714,51.2093882,3.2232719
4176824715,51.2091547,3.2231829
4176824732,51.2092823,3.2237329
4176824733,51.2093435,3.2236678
4176824734,51.20933,3.2236823
4176849180,51.2092033,3.223156
4176883408,51.2062496,3.2198685
4176883409,51.2063233,3.2199732
4193946534,51.2241505,3.2397097
4213157257,51.2213701,3.2385739
4278319941,51.2092717,3.2232377
4278319942,51.2092979,3.2233257
4278319943,51.2093259,3.2234203
4278319944,51.2093543,3.2235158
4278319945,51.2093695,3.2235759
4294801445,51.2058037,3.2334628
4294801446,51.2058021,3.234381
4294801450,51.2058496,3.2335587
4294801454,51.2060603,3.234022
4294801459,51.2062179,3.2342103
4303669923,51.2068495,3.2133756
4303669924,51.2077943,3.21357
4318751069,51.196452,3.2263781
4318751334,51.196359,3.2258739
4318836180,51.199534,3.2294963
4318836181,51.199888,3.2300245
4318836223,51.1978679,3.2270465
4318836224,51.1978742,3.2269773
4318836225,51.1980014,3.2275054
4318836226,51.1980334,3.2276885
4318836227,51.1980541,3.2274815
4318836230,51.1987361,3.2283492
4318836231,51.1988067,3.2267396
4318836232,51.1989724,3.2274043
4318836233,51.1993313,3.2285148
4343350648,51.1983087,3.2152823
4343350649,51.1983867,3.2152166
4343350650,51.1985208,3.215018
4343533162,51.1967337,3.2360422
4343533163,51.1965564,3.2358833
4351285841,51.2204807,3.2155443
4359030490,51.209272,3.2261842
4485865455,51.2044246,3.2245394
4485866450,51.2048966,3.224701
4528402932,51.200499,3.2156744
4528402933,51.2002017,3.2163328
4528402945,51.2000207,3.216711
4528402946,51.1999927,3.2167862
4528402947,51.1999749,3.2168625
4528402948,51.1998835,3.2174357
4528403203,51.200448,3.2157114
4528407882,51.199917,3.2170133
4528409217,51.1999064,3.2173393
4555626475,51.21038,3.2335579
4568499198,51.2112038,3.2109782
4568499199,51.2110192,3.211261
4568499203,51.2112476,3.2108269
4568499204,51.2110863,3.2111814
4568499209,51.211147,3.2110941
4568499210,51.2109236,3.2113494
4571982194,51.1989458,3.2145352
4571982195,51.1987158,3.2146569
4571982196,51.1984174,3.2147891
4571982197,51.197432,3.2152362
4573776266,51.1978504,3.2147337
4580122481,51.208255,3.2337967
4580122482,51.2137168,3.2315908
4580122483,51.2157043,3.2365982
4580122484,51.2125665,3.2398162
4580122485,51.2159798,3.2370538
4580122486,51.2131407,3.2248092
4580122487,51.2125638,3.2191277
4580122488,51.2137074,3.2177338
4580122489,51.219142,3.2214815
4580122491,51.2208544,3.2287154
4580122492,51.2203978,3.2329928
4580122493,51.2193062,3.2347448
4580122494,51.2191239,3.2344045
4580122495,51.2092373,3.2138416
4580122496,51.2111992,3.2307356
4580122513,51.2001901,3.216814
4580122514,51.2190193,3.2151477
4580122515,51.2205094,3.220772
4592244254,51.2015083,3.2314355
4592244255,51.201453,3.2315196
4592244256,51.2017411,3.2311896
4592244257,51.2020294,3.2317162
4592244258,51.202518,3.2314174
4592244259,51.2025719,3.2313866
4592249644,51.2009834,3.2282183
4595144325,51.202139,3.2266844
4595144327,51.2021336,3.2268452
4595144328,51.2021874,3.2267759
4595144329,51.2022104,3.2267463
4595144330,51.2022747,3.2268608
4595144332,51.2024177,3.2271275
4595144333,51.2025098,3.2272934
4595144334,51.2025583,3.2273267
4595144336,51.2026301,3.2273747
4595144337,51.2021073,3.2266259
4595144338,51.2024766,3.2273038
4597835201,51.2042944,3.2247993
4597835202,51.2048166,3.2250474
4597835203,51.2043843,3.2249241
4597857125,51.2052674,3.2259168
4597873701,51.2058403,3.2252141
4599669796,51.1986205,3.2145763
4638756669,51.1983351,3.2168298
4638756670,51.1983989,3.2167262
4638756671,51.1985766,3.2164954
4638756672,51.1987845,3.2162461
4638756673,51.1985219,3.2155629
4638756674,51.1987095,3.2153847
4638756675,51.1985846,3.2157498
4638756676,51.1987707,3.2155535
4638756677,51.1987158,3.215825
4638756678,51.198822,3.2156937
4638756679,51.1987241,3.2160319
4638756680,51.1986704,3.2152818
4638756681,51.1986884,3.2153267
4638756682,51.1987293,3.2154356
4638756683,51.1987463,3.2154827
4638756684,51.1987949,3.2156244
4638756685,51.1988127,3.2156697
4638756686,51.1988311,3.2157168
4638756687,51.1988562,3.2157929
4638756688,51.1988707,3.2159069
4638757277,51.1989088,3.2159744
4638757278,51.1981647,3.215642
4638757279,51.1986459,3.2152173
4638757280,51.1988747,3.2158414
4638757281,51.1988506,3.2158715
4638757282,51.1989336,3.2160179
4657857794,51.2050806,3.2182412
4657857808,51.2045419,3.2174822
4679721908,51.1978248,3.2183431
4679725812,51.197804,3.2180653
4679725813,51.1978224,3.217954
4679725815,51.1978739,3.2179073
4685465491,51.2086553,3.2265596
4694737819,51.2080615,3.2354347
4694737820,51.208159,3.2355334
4694737821,51.2081584,3.2356341
4694737822,51.2081098,3.2357849
4694737823,51.2080972,3.235812
4694737824,51.2080132,3.236085
4694737825,51.2080971,3.2360888
4694737826,51.2080717,3.2360695
4694737827,51.2082835,3.2363523
4694737828,51.2084191,3.2365051
4697427545,51.1999107,3.2133812
4697428580,51.1999691,3.2135297
4697428581,51.2002521,3.2142045
4702024441,51.2085957,3.2172741
4755504952,51.2143351,3.2082567
